PMID;Anio;Titulo;Decision;Motivo;Decidido por;Fecha;Ya incluido
42320474;2026;CBASS limits bacteriophage production while maintaining cell viability in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42347211;2026;Prophages in Skin Pathogens: From Virulence to Therapy.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42353661;2026;Single Treatment of Mature 3D Single-, Dual- and Poly-Species Biofilms Using a Combination Therapy of Phage or Phage-Hetero-Cocktails and Ciprofloxacin.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42353720;2026;Synergistic Bactericidal Effects of R- and F-Type Pyocin Cocktails Against Clinical Pseudomonas aeruginosa Isolates from Central Taiwan.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42354442;2026;Alginate-Chitosan Gel Microbeads for PhiKZ Encapsulation as a Model of Bacteriophage Delivery to Combat Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42362811;2026;END nucleases are antiphage defence systems targeting multiple phages with modified genomes.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42363638;2026;Inhalable bacteriophage endolysins: a novel therapeutic strategy for drug-resistant bacterial pulmonary infections - a comprehensive review.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42364783;2026;Strain-dependent variability in pharmacodynamic interactions for phage-antibiotic combinations in Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42367834;2026;Intracellular barriers and receptor masking limit success of a Pseudomonas aeruginosa clinical phage family.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42395820;2026;Effect of vacuum plasma treatment duration on physicochemical, mechanical, and biocompatibility properties of bacteriophage-incorporated PVA/duck egg white nanofibers.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42402172;2026;Characterization and Therapeutic Potential of a Novel Lytic Phage-Derived Endolysin PA16cLys Against Uropathogenic Pseudomonas aeruginosa Biofilms.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42404584;2026;Pseudomonas aeruginosa Virulence Bacteriophage Isolated From Inflammatory Mouse Feces Exhibits Bactericidal Activity in Infected Wounds of a Mouse Model.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42427398;2026;Pepholin, a bacteriophage holin-derived antimicrobial peptide with membrane-disruptive activity and therapeutic efficacy in MDR Pseudomonas aeruginosa burn wounds.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42429623;2026;The cryo-EM structure of bacteriophage PRR1 and its role in conjugation inhibition.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42434394;2026;Phage Therapy for a Refractory and Multidrug-resistant Equine Surgical Site Infection.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42446425;2026;Animal-free peptones support bacteriophage propagation for therapeutic use without altering bactericidal activity or genomic integrity.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42462716;2026;Gabija restricts phage circularization and DNA replication.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42478832;2026;Intra-strain genomic microevolution and phage resistance in Pseudomonas aeruginosa PAO1 laboratory isolates.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42483832;2026;Structural adaptations for enhanced translation kinetics in evolved ribosomes.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42485076;2026;The pQBR mercury resistance plasmids: a model set of sympatric environmental mobile genetic elements.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42486205;2026;Co-delivery of therapeutic bacteriophages and aztreonam via core-shell electrospun fibers for synergistic action against Pseudomonas aeruginosa infections.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42492495;2026;Bacteriophage genome-wide transposon mutagenesis.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42507742;2026;A broad-spectrum phage-encoded mechanism to disarm bacterial type IV filaments.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
42514089;2026;Short-Term Bacteriophage Exposure Is Associated with Shifts in Antibiotic Susceptibility Profiles of Clinical Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, veterinary, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, anti-phage defence, in vitro biofilm, formulation, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:38:36;
